title,CAI,Nc,GC3s,CpG,tAI,CPS,CPSpL,deltaG,freqens,X40deltaG,X40freqens,hotloops,avgRONN,q25RONN,q75RONN,avgRONNloop,avgRONNextloop,avgRONNcytloop,avgRONNNterm,avgRONNCterm,avgRONNTM,RONNlongestloop,avgRONNTM1_2,numTMs,avgTMlen,membrCont,membrContNorm,lenNterm,lenNtermNorm,avgHydroGES,minhyd_19GES,minhyd_41GES,maxhyd_41GES,lenLoopAfterTM1,loop1_avghydOCT,loop1_minhyd_OCT19,loop1_maxhyd_OCT19,HYD1stTM,HYDallTMs,delG1stTM,delGallTMs,nterm_hydGES,avgCU,avgCU_first40,avgCU_first20,minCU_win5,minCU_win10,numPosCyt,numPosNormCyt,numNegCyt,numNegNormCyt,numPosExt,numPosNormExt,numNegExt,numNegNormExt,numPos_LongestCytLoop,numNeg_LongestCytLoop,numPos_LongestExtLoop,numNeg_LongestExtLoop,nterm_pos,nterm_neg,len1_2loop,longestCytLoop,longestCytLoopNorm,longestExtLoop,longestExtLoopNorm,startCodon,seqLen,weight,pI,aromatacityNorm,GPcount,plus10valRNAss,zeroto38avgRNAss,zeroto38minRNAss,zeroto38q25RNAss,zeroto38q75RNAss,zeroto38maxRNAss,avgRNAss,minRNAss,q25RNAss,q75RNAss,maxRNAss,totalSDsites,relareaSD,codon16_36SD,codon16_36relareaSD,codon40_60SD,codon40_60relareaSD,minus5_plus2TM2SD,minus5_plus2TM2relareaSD,tAI10Min,tAI10Max,tAI10q25,tAI10q75,GC,GCdiffEC,GC10min,GC10q25,GC10q75,GC10max
119615443,0.254,43.7849769592,0.742,0.101,0.2914927,-26.9751279549,-0.0717423616,-361.6,4.83149E-014,-37.27,0.0212595,0,0.4062549019,0.285302,0.49028,0.4603368774,0.4986322405,0.4375900075,0.6879461579,0.2717847222,0.3367677576,0.4351737273,0.50756725,7,23.5714285714,165,0.4376657825,38,0.100795756,0.3376657825,-2.5,-1.2585365854,2.5268292683,11,0.52,NA,NA,-0.4218518519,-0.4104528162,-1.253,0.1871428571,0.725,18.1612433862,19.68475,21.0765,21.634,24.191,32,0.240602,9,0.067669,8,0.101266,10,0.126582,20,4,3,5,3,5,11,84,0.2228116711,38,0.100795756,1,377,41906.5095,9.0287475586,0.100795756,1.5714285714,0.3961348649,0.5566123575,0.1277130445,0.4075366474,0.6629278995,0.8497637591,0.5287836693,0.0402086373,0.4080240861,0.6526781506,0.9420816281,46,0.0581416853,1,0.0723713647,1,0.0257270694,0,0.0316395014,0.06795729,0.4666271,0.206574975,0.303833975,0.5590828924,0.0998507529,0.2666666667,0.5,0.6333333333,0.7666666667
767942753,0.256,48.5443191528,0.664,0.088,0.2764141,-32.6386725101,-0.0896666827,-347.26,2.34603E-015,-28.96,0.110702,1,0.4014310795,0.287322,0.479186,0.4484453184,0.4332130429,0.4565847023,0.5026731905,0.2438087778,0.3438099695,0.3495657273,0.5672390366,7,23.4285714286,164,0.4493150685,21,0.0575342466,0.5550684932,-2.2473684211,-1.1195121951,3.2707317073,11,0.9627272727,NA,NA,-0.365,-0.4530779148,-0.92,-0.395,0.5571428571,18.6768032787,18.04925,15.404,19.64,18.332,31,0.236641,15,0.114504,11,0.157143,8,0.114286,16,10,2,2,2,2,11,82,0.2246575342,21,0.0575342466,1,365,41681.6692,9.0883178711,0.1068493151,1.4285714286,0.3170377708,0.4498297735,0.0296690375,0.3712824294,0.5570819675,0.7299392721,0.5966063578,0.0674706786,0.4918973683,0.731059327,0.9985606992,55,0.0644209021,1,0.0631991051,1,0.0399328859,0,0.0009587728,0.06795729,0.4666271,0.207966775,0.3040252,0.5081967213,-0.000254606,0.2666666667,0.4666666667,0.5666666667,0.7333333333
767923127,0.203,51.2439041138,0.402,0.055,0.2429233,-46.4982329083,-0.1273924189,-311.63,5.39983E-014,-27.21,0.0144589,4,0.4083514044,0.30726775,0.518727,0.4592685266,0.4260806111,0.4769687481,0.623902087,0.3027866875,0.3420630755,0.3325012727,0.5577362614,7,22.7142857143,159,0.4344262295,23,0.0628415301,0.9,-2.352631579,-0.8829268293,3.5951219512,11,0.7090909091,NA,NA,-0.3433333333,-0.4461534941,0.393,0.1095714286,0.7239130435,17.199373297,20.81775,20.998,22.962,20.266,40,0.296296,16,0.118519,11,0.152778,14,0.194444,24,11,2,4,2,4,11,88,0.2404371585,23,0.0628415301,1,366,41708.5457,9.088684082,0.0983606557,1.7142857143,0.5629011048,0.6564937551,0.4034375559,0.5613620979,0.7540078907,0.9314991033,0.6110032874,0.1805250231,0.5159784046,0.7121771178,0.9683251618,40,0.0610664503,1,0.0610738255,1,0.0402684564,0,0.0009587728,0.06795729,0.4666271,0.20790875,0.3040548,0.408719346,-0.1959505709,0.1666666667,0.3333333333,0.4666666667,0.6333333333
50960692,0.228,57.1999893188,0.546,0.077,0.2715482,-34.7357182621,-0.0739057835,-411.26,6.41293E-021,-17.22,0.00457131,2,0.4530382803,0.3398105,0.540952,0.5112113974,0.4592925,0.5435909247,0.51806952,0.5739866705,0.3490839527,0.4098238182,0.5739866705,7,24.1428571429,169,0.3588110403,75,0.1592356688,0.640552017,-2.6315789474,-1.1365853659,3.4170731707,11,0.9463636364,NA,NA,-0.4266666667,-0.4739802721,-1.37,-0.2128571429,0.6686666667,17.9113135593,17.698,18.089,22.182,23.39,35,0.188172,16,0.086022,9,0.077586,20,0.172414,15,9,4,12,4,12,11,88,0.186836518,75,0.1592356688,1,471,52602.6004,7.8291625977,0.0976645435,2,0.4863060641,0.4885181978,0.2904459974,0.457222194,0.5494322158,0.6134050647,0.5800246206,0.0828158328,0.4579230123,0.7025703394,0.997224495,52,0.0594916119,1,0.0501118568,1,0.0599552573,0,0.0271652285,0.06795729,0.4666271,0.2080248,0.303544825,0.459039548,-0.0969586096,0.2333333333,0.4,0.5,0.7
261075,0.249,52.7528038025,0.606,0.079,0.2868245,-32.3776178236,-0.0688885486,-412.13,8.96107E-020,-20.71,0.00550491,3,0.4468701614,0.341309,0.5340205,0.5014686391,0.4291371207,0.5465786183,0.4707875733,0.5534130455,0.3493036509,0.4096354545,0.5534130455,7,24.1428571429,169,0.3588110403,75,0.1592356688,0.5987261147,-2.6315789474,-1.1365853659,2.6707317073,11,0.9463636364,NA,NA,-0.4370833333,-0.4752199201,-1.179,-0.2848571429,0.6481333333,18.6563771186,17.7865,20.7745,23.078,22.512,31,0.166667,17,0.091398,10,0.086207,19,0.163793,11,10,5,12,5,12,11,88,0.186836518,75,0.1592356688,1,471,52840.9709,6.5994262695,0.0976645435,2,0.5975398309,0.5602727678,0.2733164389,0.5165747347,0.6169647313,0.7394076266,0.5742585548,0.0451018039,0.4675092301,0.6883022357,0.9905995342,48,0.0570016647,1,0.0739373602,1,0.0608501119,0,0.0271652285,0.06795729,0.4666271,0.2080248,0.303544825,0.479519774,-0.0566690706,0.2333333333,0.4333333333,0.5333333333,0.7
22658485,0.19,55.4786872864,0.423,0.058,0.2300977,-33.2195024908,-0.0692072969,-396.04,1.73773E-020,-22.71,0.00286195,4,0.4133851351,0.336848,0.487006,0.4523582603,0.4072672736,0.4752273732,0.4603771273,0.4393254898,0.3394301084,0.3593631818,0.4393254898,7,23.7142857143,166,0.3451143451,55,0.1143451143,0.6091476091,-2.652631579,-1.7195121951,2.943902439,11,0.8045454545,NA,NA,-0.4458333333,-0.4685746244,-0.877,-0.3355714286,0.606,17.5876970954,15.68725,16.5465,13.276,15.541,41,0.196172,18,0.086124,9,0.084906,15,0.141509,19,8,6,7,6,7,11,98,0.2037422037,55,0.1143451143,1,481,54297.3434,9.2205200195,0.0997920998,2.2857142857,0.3555980602,0.433442352,0.241757931,0.3116841356,0.5227456582,0.735540822,0.5880977807,0.1202267728,0.4797114182,0.7023939272,0.9867335099,54,0.0580067534,0,0.034787472,1,0.0922818792,0,0.0054330457,0.06795729,0.4666271,0.208636675,0.3039956,0.4273858921,-0.1592289773,0.1333333333,0.4,0.4666666667,0.6
338028,0.206,59.3156661987,0.486,0.088,0.2576604,-61.511384925,-0.1345982165,-419.33,1.55538E-021,-29.75,0.0070659,3,0.4319925459,0.3275235,0.47391625,0.4903527038,0.3963265417,0.5263627234,0.3209716667,0.4945832759,0.3526515241,0.3645333636,0.4945832759,7,23.7142857143,166,0.3896713615,23,0.0502183406,0.8240174672,-2.6578947368,-1.2195121951,5.4146341463,11,1.1409090909,NA,NA,-0.3991304348,-0.4645985491,-0.429,-0.2661428571,0.5291304348,18.1898257081,18.3335,20.188,24.796,23.429,42,0.223404,22,0.117021,8,0.111111,10,0.138889,14,10,2,3,2,3,11,87,0.2042253521,23,0.0539906103,1,458,51820.6505,9.1329956055,0.0895196507,2.4285714286,0.6462058243,0.6391768816,0.3426843654,0.5295142091,0.765480966,0.8357709827,0.6119171281,0.0085080174,0.5002873115,0.7352583962,0.999336798,60,0.0653479336,0,0.0587248322,1,0.0851230425,0,0.0054330457,0.06795729,0.4666271,0.2070834,0.3046241,0.4488017429,-0.1170988389,0.2333333333,0.4,0.5,0.7
2661757,0.231,51.0168151855,0.601,0.088,0.264324,-21.9805350252,-0.0567972481,-399.91,1.41423E-017,-34.59,0.00131291,3,0.3910531134,0.27745125,0.46881025,0.4484210086,0.3730002805,0.4896510067,0.5742690526,0.4805419041,0.3057367564,0.2264128182,0.4805419041,7,22.2857142857,156,0.4020618557,19,0.0489690722,0.3992268041,-2.2947368421,-1.243902439,2.7073170732,11,0.9336363636,NA,NA,-0.4946153846,-0.4277278731,-2.931,0.1088571429,1.2763157895,18.0316966581,20.97875,18.6355,25.656,20.013,29,0.193333,12,0.08,7,0.085366,12,0.146341,9,7,4,2,2,5,11,73,0.1881443299,33,0.0850515464,1,388,43760.986,8.055847168,0.1159793814,1.8571428571,0.4120089827,0.5602874263,0.3039846153,0.4078044918,0.7179614458,0.8032508248,0.6128960054,0.099721652,0.5102059469,0.7283008946,0.9924632907,76,0.0787286574,1,0.1210290828,1,0.0861297539,0,0.0003195909,0.06795729,0.4666271,0.2059103,0.3039956,0.5021422451,-0.0121652195,0.1333333333,0.4333333333,0.5666666667,0.7333333333
13236497,0.286,36.6745643616,0.84,0.164,0.3028592,-42.0838250271,-0.1182129916,-425.77,1.63146E-014,-21.93,0.0193704,2,0.4302502549,0.303608,0.541139,0.4811425721,0.5113639468,0.4545929533,0.6681988378,0.3244229375,0.3646774615,0.293491,0.5485016393,7,22.2857142857,156,0.4369747899,37,0.1036414566,0.3949579832,-2.552631579,-1.4341463415,2.6219512195,11,0.7909090909,NA,NA,-0.574137931,-0.438563257,-3.945,0.2044285714,0.4494594595,19.3711452514,17.29825,15.405,22.534,19.037,28,0.261682,9,0.084112,10,0.106383,12,0.12766,13,7,3,4,3,4,11,61,0.1708683473,37,0.1036414566,1,357,40254.6531,8.9998168945,0.1232492997,1.5714285714,0.2936335891,0.3233704921,0.1565230562,0.2467739408,0.4164348274,0.5670660552,0.6212751081,0.0119774802,0.5043214842,0.7640826369,0.9923567687,75,0.0796609635,1,0.0427293065,1,0.1118568233,1,0.070949185,0.06795729,0.4666271,0.20812305,0.3039956,0.6061452514,0.1924337521,0.3666666667,0.5666666667,0.6666666667,0.8
385709,0.222,42.9653549194,0.757,0.171,0.2575681,-36.9428082523,-0.084925996,-597.1,2.51542E-014,-54.09,0.00346497,2,0.4557828395,0.334704,0.57961475,0.5110221281,0.4947669762,0.5179532589,0.7527281852,0.5516616372,0.3556393548,0.3305248182,0.5516616372,7,22.1428571429,155,0.3555045872,27,0.0619266055,0.054587156,-2.452631579,-1.4512195122,2.1243902439,11,0.4190909091,NA,NA,-0.3941666667,-0.4078753059,-1.521,0.4131428571,0.4292592593,19.1724713959,19.07575,15.8245,14.644,15.834,33,0.167513,8,0.040609,6,0.071429,4,0.047619,16,4,0,1,0,1,11,113,0.2591743119,27,0.0619266055,1,436,46922.3191,9.380065918,0.0802752294,2,0.4518547926,0.5608425292,0.3232348235,0.4500472408,0.6525936985,0.80048242,0.6328089832,0.0083452627,0.5029221287,0.790378564,0.9996346904,97,0.0820008454,1,0.179753915,1,0.0429530201,1,0.0482582295,0.06795729,0.4666271,0.2052201,0.3041241,0.6376811594,0.2544724813,0.4,0.6,0.7,0.8666666667
10880129,0.236,46.8087692261,0.716,0.13,0.2822629,-25.9179263154,-0.0542216032,-556.45,4.25635E-018,-52.45,0.132411,3,0.3870570355,0.3123,0.458919,0.4124987103,0.4306956769,0.4001133403,0.5015618025,0.3725822935,0.3353685696,0.3949112727,0.3725822935,7,22.5714285714,158,0.3298538622,81,0.1691022965,0.7331941545,-2.2842105263,-1.5878048781,3.2317073171,11,0.5627272727,NA,NA,-0.354,-0.4026849356,-0.185,0.8427142857,0.697654321,18.8670625,20.20775,18.353,22.258,23.06,46,0.240838,18,0.094241,11,0.084615,16,0.123077,22,10,7,11,7,11,11,92,0.1920668058,81,0.1691022965,1,479,53554.4247,9.0896606445,0.1002087683,1.7142857143,0.2773698522,0.5883162307,0.2507902826,0.3495036689,0.781877166,0.9011716372,0.6332702471,0.1254616196,0.5319916374,0.7381558958,0.9961200085,103,0.0856677876,1,0.1420581655,1,0.1151006711,0,0.0233301374,0.06795729,0.4666271,0.208581025,0.303941725,0.5576388889,0.0970100501,0.3,0.5,0.6333333333,0.9
410307,0.27,47.1724586487,0.747,0.129,0.3014367,-44.5246385689,-0.0996076925,-522.67,3.8872E-016,-47.92,0.0121573,3,0.3876864509,0.307364,0.465688,0.4027489091,0.3813848216,0.4506494421,0.4755622143,0.3223181717,0.3545490429,0.3949112727,0.3223181717,6,23.3333333333,140,0.3125,84,0.1875,0.6136160714,-2.2842105263,-1.5878048781,3.2,11,0.5627272727,NA,NA,-0.354,-0.3593356222,-0.185,0.3761666667,0.6051190476,19.4322048998,21.36,18.6655,22.258,21.029,24,0.252632,7,0.073684,26,0.122066,22,0.103286,17,6,16,8,8,10,11,64,0.1428571429,99,0.2209821429,1,448,49835.9829,8.9528198242,0.1004464286,1.6666666667,0.3517404728,0.5601375078,0.273718974,0.388710599,0.7285552681,0.8692748816,0.6373963478,0.0206113993,0.5304953188,0.7761001581,0.9948348173,106,0.0898165147,1,0.172147651,1,0.0996644295,0,0.0233301374,0.06795729,0.4666271,0.2059103,0.304901,0.5634743875,0.1084898819,0.2666666667,0.5,0.6,0.8666666667
4501997,0.204,57.95495224,0.412,0.063,0.2405934,-30.301350091,-0.0846406427,-297.46,3.85289E-015,-25.86,0.00694366,3,0.3761027967,0.275174,0.4137505,0.4229084776,0.3326243208,0.5236465895,0.3861004545,0.6317235926,0.3165588608,0.3702789091,0.6317235926,7,22.5714285714,158,0.4401114206,33,0.0919220056,0.313091922,-2.2894736842,-1.5146341463,1.8414634146,11,0.0918181818,NA,NA,-0.5908695652,-0.4898645806,-0.95,-0.0221428571,0.6660606061,18.3740555556,18.22575,21.447,19.172,21.241,25,0.263158,6,0.063158,13,0.122642,11,0.103774,12,3,4,2,5,4,11,54,0.1504178273,35,0.0974930362,1,359,41060.5886,9.4397583008,0.139275766,1.5714285714,0.5894827854,0.5528975447,0.3464303431,0.5028124565,0.6218075991,0.7984822765,0.6180586331,0.029861896,0.5058362954,0.7530348592,0.9958909944,31,0.0470111982,1,0.0379194631,1,0.086689038,0,0.0127836369,0.06795729,0.4666271,0.20805755,0.3039956,0.3981481481,-0.2167466641,0.1333333333,0.3333333333,0.4666666667,0.6666666667
158257372,0.222,48.1174163818,0.718,0.113,0.2778973,-35.2896085902,-0.1002545699,-401.95,2.62107E-013,-29.98,0.0209322,2,0.371111898,0.27529,0.448963,0.4126606349,0.3681654519,0.4671018,0.4999589524,0.4254129118,0.3232295122,0.348141,0.4999589524,7,23.4285714286,164,0.4645892351,42,0.11898017,0.4393767705,-2.2684210526,-0.9365853659,2.1609756098,11,0.4936363636,NA,NA,-0.7971428571,-0.4173500347,-1.573,0.3571428571,0.3754761905,18.9464124294,17.8455,13.618,13.982,11.891,25,0.294118,7,0.082353,7,0.067308,11,0.105769,8,2,2,4,2,4,11,34,0.0963172805,42,0.11898017,1,353,40494.2504,9.4966430664,0.1388101983,2,0.6354827155,0.4633955399,0.1176231721,0.3726968981,0.6150773565,0.6913601468,0.6087707788,0.0369098872,0.4859938352,0.7546329314,0.999666329,61,0.0760881343,1,0.0546979866,0,0.0389261745,0,0.0425055928,0.06795729,0.4666271,0.2081558,0.303833975,0.554613936,0.0910592389,0.3,0.5,0.6333333333,0.8333333333
4557359,0.31,35.3903274536,0.843,0.128,0.3143998,-23.3934300604,-0.059983154,-485.73,4.86297E-016,-31.37,0.00684778,0,0.3769819949,0.3173995,0.418465,0.4021790802,0.3740019308,0.436413,0.4245652097,0.4796421607,0.3382046623,0.3261601818,0.4245652097,7,22,154,0.3938618926,62,0.1585677749,0.3158567775,-2.4894736842,-1.4195121951,2.343902439,11,0.7381818182,NA,NA,-0.6236363636,-0.4496852586,-1.02,0.5777142857,0.1833870968,20.1804591837,15.936,16.0585,12.534,13.081,24,0.224299,10,0.093458,10,0.076923,14,0.107692,12,5,3,4,3,4,11,56,0.1432225064,62,0.1585677749,1,391,44460.1117,8.5000610352,0.1099744246,1.2857142857,0.5191791161,0.4863706834,0.1838487032,0.4498322357,0.562358623,0.6812117193,0.6464330767,0.1349249185,0.5530506901,0.7618575275,0.9974988256,94,0.0896292335,0,0.044966443,1,0.0954138702,1,0.1300735059,0.06795729,0.4666271,0.205598175,0.3039956,0.5782312925,0.1375202695,0.3666666667,0.5333333333,0.6333333333,0.8
338201100,0.224,50.5714645386,0.547,0.07,0.2703309,-74.3583501876,-0.1071445968,-656.59,3.9632E-028,-50.81,0.0736352,5,0.3767753353,0.315755,0.425616,0.3966734699,0.397394098,0.3942221026,0.55645,0.4351589848,0.308306638,0.2566127273,0.4008655989,7,23.2857142857,163,0.2404129794,349,0.5021582734,0.753381295,-2.4421052632,-1.2292682927,2.9317073171,11,0.3918181818,NA,NA,-0.7052380952,-0.374271691,-1.586,0.1548571429,0.6253008596,18.6463218391,17.82025,21.809,32.138,25.792,23,0.196581,6,0.051282,54,0.135678,49,0.123116,11,3,48,45,48,45,11,66,0.0973451327,349,0.5147492625,1,695,78264.1289,6.7716674805,0.0935251799,1.4285714286,0.2287566312,0.5814420741,0.2287566312,0.4340360918,0.718237897,0.8741465294,0.593106595,0.0112450595,0.4782309966,0.7245206021,0.9922753747,79,0.0557960558,1,0.0682326622,1,0.0559284116,0,0.0457015021,0.04430998,0.4868294,0.209097625,0.3008875,0.4640804598,-0.0870419216,0.2,0.4,0.5333333333,0.6666666667
559052,0.276,44.2831916809,0.681,0.098,0.3028006,-28.3938209975,-0.0813576533,-358.35,1.45968E-015,-25.74,0.00440808,2,0.3741690171,0.308899,0.42371625,0.3892650324,0.3935243607,0.3656451212,0.4976345897,0.3945435233,0.3498351418,0.4035017273,0.3945435233,6,22.3333333333,134,0.3828571429,39,0.1114285714,0.3131428571,-2.3210526316,-0.9902439024,1.5975609756,11,0.6809090909,NA,NA,-0.5976923077,-0.5015218405,-2.05,-0.74,0.7484615385,20.3416524217,20.2615,22.044,18.276,19.916,12,0.363636,1,0.030303,23,0.125683,18,0.098361,2,1,13,6,1,9,11,11,0.0314285714,86,0.2457142857,1,350,39790.7209,8.9826049805,0.1228571429,1.6666666667,0.4318990697,0.5369871809,0.268942247,0.4698306278,0.6165635161,0.742615845,0.6036067815,0.1098246231,0.5004229253,0.715768035,0.9931656488,48,0.0667348093,1,0.0522371365,1,0.0761744966,0,0.0469798658,0.06795729,0.4666271,0.2080903,0.30335625,0.5280151947,0.0387331061,0.3,0.4666666667,0.6,0.7333333333
4504683,0.26,44.0337791443,0.699,0.102,0.3007279,-46.4625883426,-0.1294222517,-369.87,1.62171E-014,-25.61,0.0449418,1,0.3961219139,0.317321,0.4504435,0.4220269602,0.4352117047,0.3449161818,0.4936526667,0.4506288046,0.3524313134,0.4035017273,0.4506288046,6,22.3333333333,134,0.3722222222,48,0.1333333333,0.3708333333,-2.2684210526,-0.9902439024,1.9024390244,11,0.6809090909,NA,NA,-0.6826923077,-0.5399499083,-2.367,-1.3715,0.8095833333,20.3065373961,21.82775,25.6545,30.106,23.8,11,0.333333,1,0.030303,24,0.124352,23,0.119171,2,1,15,8,2,12,11,11,0.0305555556,87,0.2416666667,1,360,40758.805,8.6638793945,0.1166666667,1.5,0.3123754264,0.5040586566,0.0636777287,0.4122373312,0.6567876676,0.7647841893,0.5929410371,0.0717570647,0.4653367561,0.7235115952,0.9786234413,39,0.0630335071,0,0.0276286353,1,0.0482102908,0,0.0383509108,0.06795729,0.4666271,0.2080248,0.3039956,0.5327793167,0.048105282,0.2666666667,0.5,0.6,0.7333333333
6467133,0.241,53.1556243896,0.634,0.079,0.2640991,-25.8592097265,-0.073048615,-360.17,8.67409E-016,-31.46,0.0417045,2,0.3504639239,0.2645975,0.3837205,0.3855714162,0.3571049912,0.4238655357,0.454358641,0.4833441176,0.3066906582,0.3378107273,0.4833441176,7,22.5714285714,158,0.4450704225,39,0.1098591549,0.2408450704,-2.1789473684,-0.9731707317,2.0268292683,11,0.4054545455,NA,NA,-0.499047619,-0.3864163265,-0.192,0.187,0.5479487179,18.4593820225,22.15025,18.069,13.432,16.946,24,0.285714,5,0.059524,14,0.123894,17,0.150442,12,5,2,6,2,6,11,51,0.1436619718,39,0.1098591549,1,355,41041.2474,8.5333862305,0.1464788732,1.5714285714,0.4833795855,0.430817349,0.2580236147,0.39370728,0.4814301234,0.5862147351,0.6062609025,0.0154813147,0.4976751916,0.7572344529,0.9769388266,56,0.0679886686,1,0.0878076063,1,0.1333333333,0,0.0038350911,0.06795729,0.4666271,0.2081558,0.303941725,0.4981273408,-0.0200635035,0.3,0.4333333333,0.5666666667,0.7
4502631,0.249,48.2753601074,0.678,0.076,0.2793972,-29.1209171973,-0.082262478,-378.48,2.22353E-014,-34.25,0.015966,2,0.3567348648,0.2671175,0.387557,0.3975895077,0.3933533964,0.4031872262,0.5031280256,0.4502764118,0.3069432688,0.3494484545,0.4502764118,7,22.8571428571,160,0.4507042254,39,0.1098591549,0.4707042254,-2.2631578947,-1.1902439024,2.2170731707,11,0.5445454545,NA,NA,-0.5604761905,-0.4546345904,-1.194,-0.3637142857,0.8858974359,18.3182865169,20.226,18.781,21.514,19.249,23,0.27381,6,0.071429,16,0.144144,19,0.171171,12,5,2,8,2,8,11,51,0.1436619718,39,0.1098591549,1,355,41172.1191,8.3803100586,0.1464788732,1.8571428571,0.3769561317,0.3544648907,0.1322889338,0.2375712077,0.4276904931,0.6593285445,0.6275652095,0.1091777651,0.5100877432,0.7455221418,0.9876071158,59,0.073413566,1,0.1479865772,1,0.0774049217,0,0.0153403643,0.06795729,0.4666271,0.2081558,0.303941725,0.5037453184,-0.0090115881,0.2333333333,0.4333333333,0.5666666667,0.7333333333
187953237,0.222,53.326877594,0.53,0.069,0.2671521,-27.5456499816,-0.0738489276,-354.26,2.13424E-017,-29.31,0.00896358,1,0.3760717968,0.3031765,0.4022115,0.4068886049,0.4172196571,0.3411455455,0.3730202766,0.4804160348,0.3189077939,0.3432977273,0.4804160348,6,21.8333333333,131,0.3502673797,47,0.1256684492,0.3946524064,-2.2736842105,-1.3341463415,2.2731707317,11,0.8618181818,NA,NA,-0.6833333333,-0.4864235752,-1.104,-0.7961666667,0.6438297872,18.5034133333,19.76775,19.192,17.846,15.796,13,0.393939,2,0.060606,27,0.128571,18,0.085714,3,1,14,9,6,6,11,11,0.0294117647,115,0.307486631,1,374,41914.1704,9.239440918,0.1229946524,2.1666666667,0.3340828652,0.4994489789,0.0732300301,0.3573901149,0.6781407395,0.8592700564,0.6011544043,0.1211887679,0.5017690106,0.7108676728,0.9842919464,68,0.074150249,1,0.0553691275,1,0.0644295302,0,0.0051134548,0.06795729,0.4666271,0.2067943,0.30388785,0.4693333333,-0.0767082537,0.2666666667,0.4,0.5333333333,0.7
29825375,0.245,57.1292648315,0.607,0.087,0.275743,-23.908903818,-0.0640989378,-359.97,8.48838E-015,-26.45,0.0304991,3,0.3995642326,0.320075,0.44418225,0.4422029581,0.4127907769,0.4800633191,0.41144486,0.5385582545,0.3419080943,0.28045,0.5385582545,7,22.7142857143,159,0.4251336898,50,0.1336898396,0.4430481283,-2.6315789474,-0.9024390244,2.7195121951,8,1.44875,NA,NA,-0.52375,-0.395274975,-1.738,-0.0405714286,0.4414,18.1570666667,19.0165,21.36,20.306,21.771,23,0.244681,6,0.06383,13,0.107438,13,0.107438,10,5,2,8,2,8,8,55,0.1470588235,50,0.1336898396,1,374,42493.6952,9.2267456055,0.1310160428,1.2857142857,0.7546243175,0.6182667969,0.4271609999,0.5642993653,0.6583952775,0.804301474,0.602504169,0.0180742114,0.4909292504,0.7365593894,0.9824131281,54,0.0678417647,1,0.0422818792,1,0.0390380313,0,0.0287631831,0.06795729,0.4666271,0.2067943,0.30388785,0.4711111111,-0.0732109365,0.2333333333,0.4333333333,0.5333333333,0.6666666667
4502641,0.288,39.5661392212,0.804,0.117,0.2898605,-37.7469376136,-0.100124503,-420.54,2.41797E-015,-34.63,0.0101751,0,0.3579504841,0.31237525,0.38404,0.389651544,0.3828820882,0.3972392857,0.38859925,0.4545657143,0.3151894658,0.3095112727,0.4545657143,7,23,161,0.4548022599,34,0.0899470899,0.3071428571,-2.3,-1.2390243902,2.5243902439,11,0.6781818182,NA,NA,-0.5607692308,-0.4224348762,-1.214,-0.057,1.0438235294,18.795171504,21.1105,22.961,26.788,24.153,21,0.230769,8,0.087912,9,0.088235,15,0.147059,9,5,4,8,4,8,11,49,0.1384180791,34,0.0960451977,1,378,42873.5233,8.8247680664,0.1216931217,1.7142857143,0.4976028772,0.5356965188,0.3653807616,0.4698571874,0.6271812823,0.7097334567,0.6258305171,0.0559435252,0.5091923575,0.7789349758,0.9975546182,68,0.0725760388,1,0.0808724832,1,0.0710290828,0,0.0051134548,0.06795729,0.4666271,0.2061074,0.30388785,0.5567282322,0.0952185689,0.3666666667,0.5,0.6333333333,0.7333333333
7274392,0.214,53.2225227356,0.433,0.057,0.2594464,-45.2780364534,-0.1297364941,-300.71,1.29278E-014,-23.55,0.00983874,1,0.3513899629,0.277666,0.383042,0.379040032,0.3828653941,0.3657683673,0.366045122,0.4378346593,0.3051658015,0.2665631818,0.4378346593,6,21.8333333333,131,0.3742857143,41,0.1171428571,0.3257142857,-2.3052631579,-1.1097560976,2.7292682927,11,1.2909090909,NA,NA,-0.4552,-0.4892087719,-0.678,0.0543333333,0.9668292683,17.6189173789,23.06225,24.063,23.78,22.315,12,0.244898,2,0.040816,21,0.123529,19,0.111765,3,1,12,8,3,10,11,19,0.0542857143,91,0.26,1,350,39913.0825,8.8047485352,0.1342857143,1.6666666667,0.739825452,0.5999673724,0.4468847442,0.5494821508,0.640436806,0.739825452,0.6010445998,0.0388935228,0.4955828134,0.7203200641,0.9723325848,44,0.0574969786,1,0.0539149888,1,0.0308724832,1,0.0514541387,0.06795729,0.4666271,0.2080903,0.30335625,0.4140550807,-0.1854538952,0.2,0.3666666667,0.4666666667,0.6
