title,CAI,Nc,GC3s,CpG,tAI,CPS,CPSpL,deltaG,freqens,40deltaG,40freqens,hotloops,avgRONN,q25RONN,q75RONN,avgRONNloop,avgRONNextloop,avgRONNcytloop,avgRONNNterm,avgRONNCterm,avgRONNTM,RONNlongestloop,avgRONNTM1_2,numTMs,avgTMlen,membrCont,membrContNorm,lenNterm,lenNtermNorm,avgHydroGES,minhyd_19GES,minhyd_41GES,maxhyd_41GES,lenLoopAfterTM1,loop1_avghydOCT,loop1_minhyd_OCT19,loop1_maxhyd_OCT19,HYD1stTM,HYDallTMs,delG1stTM,delGallTMs,nterm_hydGES,avgCU,avgCU_first40,avgCU_first20,minCU_win5,minCU_win10,numPosCyt,numPosNormCyt,numNegCyt,numNegNormCyt,numPosExt,numPosNormExt,numNegExt,numNegNormExt,numPos_LongestCytLoop,numNeg_LongestCytLoop,numPos_LongestExtLoop,numNeg_LongestExtLoop,nterm_pos,nterm_neg,len1_2loop,longestCytLoop,longestCytLoopNorm,longestExtLoop,longestExtLoopNorm,startCodon,seqLen,weight,pI,aromatacityNorm,GPcount,plus10valRNAss,zeroto38avgRNAss,zeroto38minRNAss,zeroto38q25RNAss,zeroto38q75RNAss,zeroto38maxRNAss,avgRNAss,minRNAss,q25RNAss,q75RNAss,maxRNAss,totalSDsites,relareaSD,codon16_36SD,codon16_36relareaSD,codon40_60SD,codon40_60relareaSD,minus5_plus2TM2SD,minus5_plus2TM2relareaSD,tAI10Min,tAI10Max,tAI10q25,tAI10q75,GC,GCdiffEC,GC10min,GC10q25,GC10q75,GC10max
DppC|XK|gb|U00096.3:c3704,0.398,38.2273521423,0.708,0.219,0.3405951,30.5432712790043,0.102151408959881,-376.79,3.76363e-11,-36.72,0.071977,1,0.397325226667,0.33250775,0.4552205,0.40163871345,0.434954115942,0.379101823529,0.439061806452,0.422313230769,0.391607348837,0.3867109375,0.3867109375,5,25.8,129,0.43,31,0.103333333333,-0.0853333333333,-2.38421052632,-1.48780487805,1.58292682927,48,0.593541666667,0.258421052632,1.11473684211,-0.543636363636,-0.367234822585,-2.16,-0.9022,0.490967741935,25.0783,22.29125,23.781,17.024,24.073,14,0.137255,11,0.107843,6,0.086957,6,0.086957,5,6,5,2,5,2,48,48,0.16,31,0.103333333333,1,300,32308.0877,6.27777099609,0.0933333333333,3.4,0.518919430488,0.509330234569,0.249836334481,0.382751899606,0.57248884205,0.895378165606,0.654683841424,0.190429845766,0.570325936546,0.76806493893,0.987446423167,83,0.0936584337032,1,0.100111856823,1,0.0542505592841,1,0.115372323426,0.02566117,0.484999,0.22503865,0.3144414,0.592222222222,0.165043799142,0.3,0.533333333333,0.666666666667,0.833333333333
YijE|XK|gb|U00096.3:41361,0.266,47.3638458252,0.606,0.177,0.2857877,25.8166685740941,0.086055561913647,-351.95,1.33486e-12,-32.30,0.00770285,1,0.357373651163,0.292296,0.40099,0.382644276596,0.342203216216,0.408895491228,0.341835363636,0.547358,0.345898101449,0.2486342,0.547358,10,20.7,207,0.687707641196,11,0.0365448504983,-0.366777408638,-2.20526315789,-1.5512195122,0.960975609756,5,0.764,NA,NA,-0.695555555556,-0.407608100271,0.816,0.0376,0.494545454545,21.9112956811,18.38675,19.886,18.472,19.896,20,0.350877,3,0.052632,3,0.081081,4,0.108108,6,1,1,1,1,0,5,12,0.0398671096346,11,0.0365448504983,1,301,32865.1507,10.1406860352,0.12292358804,1.5,0.406855646778,0.565356743802,0.328425521238,0.501887268769,0.631517182254,0.777759766195,0.645197895372,0.162453115879,0.529336341921,0.7670953668,0.997862790247,91,0.0964070687507,1,0.0625279642058,1,0.0427293064877,1,0.0428251837648,0.02566117,0.484999,0.2251897,0.3144414,0.541528239203,0.0653165205048,0.3,0.466666666667,0.6,0.766666666667
OppC|XK|gb|U00096.3:13038,0.308,52.3582153320,0.585,0.149,0.2990395,29.6981708403409,0.0986650194031258,-347.07,2.53981e-13,-36.27,0.0213035,2,0.418708741722,0.3384895,0.4930375,0.446855208861,0.423794935484,0.461748302083,0.537213461538,0.352840333333,0.3878258125,0.401232368421,0.537213461538,6,24.0,144,0.476821192053,39,0.129139072848,0.191059602649,-2.43157894737,-1.52682926829,2.83170731707,38,0.851578947368,0.537368421053,1.14631578947,-0.5468,-0.420516880342,-2.408,-0.363166666667,0.939743589744,21.7464238411,22.21325,22.7835,16.83,18.821,20,0.208333,13,0.135417,4,0.064516,10,0.161290,9,6,4,7,9,6,38,39,0.129139072848,38,0.12582781457,1,302,33021.5363,5.43499755859,0.102649006623,2.5,0.18567506863,0.417271289048,0.140302258588,0.21039041302,0.520988117754,0.617124436095,0.648514213318,0.158223093204,0.559610371981,0.747777076164,0.988618453313,75,0.096780468826,1,0.134563758389,1,0.0582774049217,1,0.122083732822,0.02566117,0.484999,0.2251897,0.3143265,0.525386313466,0.0335614633991,0.366666666667,0.466666666667,0.566666666667,0.733333333333
YedI|XK|gb|U00096.3:c2029,0.260,46.7004165649,0.596,0.18,0.3090156,38.7793748279486,0.127563732986673,-377.96,2.38298e-10,-39.29,0.0243962,1,0.422298265574,0.34739,0.455709,0.467655294521,0.429563333333,0.4990811625,0.471345,0.415930727273,0.356430744186,0.578842265306,0.578842265306,5,25.8,129,0.422950819672,42,0.137704918033,0.181639344262,-2.21578947368,-1.43658536585,3.72195121951,49,1.34510204082,0.765263157895,1.61736842105,-0.572,-0.271186845039,-1.401,0.06,0.634761904762,24.2798360656,23.04375,20.198,17.768,17.689,19,0.237500,14,0.175000,10,0.151515,4,0.060606,13,10,6,3,6,3,49,49,0.160655737705,42,0.137704918033,1,305,32190.2632,7.85992431641,0.0459016393443,4.4,0.447028609464,0.581432140024,0.334631596799,0.485205858449,0.66723160781,0.885251940603,0.652992305103,0.101725894794,0.560899370564,0.769397618977,0.992359243319,100,0.113375409277,1,0.118680089485,1,0.120469798658,0,0.0124640460211,0.02566117,0.484999,0.2252039,0.3135044,0.532240437158,0.0470451761121,0.233333333333,0.466666666667,0.6,0.733333333333
YedA|XK|gb|U00096.3:20295,0.247,48.2428741455,0.578,0.185,0.2982602,23.5682381619547,0.077272912006409,-346.56,2.98265e-12,-33.86,0.0069462,0,0.363808859477,0.3108115,0.4294815,0.391329443299,0.366505723404,0.41466374,0.224952111111,0.5171973125,0.364375691489,0.434129636364,0.5171973125,9,20.8888888889,188,0.614379084967,15,0.0490196078431,-0.635620915033,-2.04736842105,-1.51463414634,0.214634146341,11,0.597272727273,NA,NA,-0.449,-0.229929072883,-1.473,0.236888888889,0.0246666666667,22.834869281,22.7905,23.254,22.922,20.013,10,0.200000,2,0.040000,4,0.085106,4,0.085106,1,2,1,1,1,1,11,16,0.0522875816993,15,0.0490196078431,1,306,32193.5218,9.78753662109,0.0947712418301,3.22222222222,0.648556887886,0.546341605669,0.324029748474,0.443502068289,0.647496007554,0.765695006852,0.630068795431,0.049986496691,0.530320729505,0.737540273783,0.944376234071,75,0.0904379028507,1,0.0912751677852,1,0.0535794183445,0,0.0319590923618,0.02566117,0.484999,0.2252039,0.3134969,0.538126361656,0.0586242077331,0.266666666667,0.5,0.6,0.733333333333
YfdH|XK|gb|U00096.3:24682,0.212,52.2651977539,0.298,0.074,0.2533837,-20.0911810134709,-0.0658727246343308,-252.20,1.07825e-13,-27.22,0.0852157,4,0.363368843137,0.3028985,0.41507475,0.386513089147,0.233943727273,0.393307676113,0.397260806167,0.34843965,0.238968520833,0.233943727273,0.397260806167,2,24.0,48,0.156862745098,227,0.741830065359,1.28496732026,-2.06315789474,-1.2512195122,3.63170731707,11,0.449090909091,NA,NA,-0.537727272727,-0.371940559441,-1.482,-0.6735,0.671013215859,19.9494117647,21.3,19.5235,11.636,12.163,41,0.165992,36,0.145749,1,0.090909,1,0.090909,32,35,1,1,32,35,11,227,0.741830065359,11,0.0359477124183,1,306,34634.9842,7.78436279297,0.107843137255,4.0,0.503887394551,0.49330129467,0.201376005462,0.365171348026,0.610411288986,0.762393232826,0.576736100037,0.107544077144,0.49768451426,0.671930181525,0.978660583965,58,0.0756196425012,1,0.0721476510067,1,0.0618568232662,1,0.104825822947,0.02566117,0.484999,0.2252039,0.3134969,0.395424836601,-0.222104074075,0.2,0.333333333333,0.466666666667,0.633333333333
YliC|XK|gb|U00096.3:87097,0.257,43.8446197510,0.604,0.171,0.2753805,27.0502047482417,0.0886891958958744,-367.76,1.12474e-12,-34.86,0.0133609,0,0.33655753268,0.30152675,0.37823425,0.333129204678,0.343641527273,0.314172557377,0.305025,0.288195285714,0.340900081481,0.349448647059,0.349448647059,6,22.5,135,0.441176470588,8,0.0261437908497,0.164705882353,-2.47894736842,-1.17073170732,1.66341463415,68,0.532205882353,0.0836842105263,0.941578947368,-0.65,-0.37201309367,-2.19,0.0335,0.15625,22.4058823529,22.6585,21.155,18.002,22.942,14,0.229508,5,0.081967,10,0.090909,15,0.136364,7,4,7,8,2,0,68,35,0.114379084967,68,0.222222222222,1,306,34066.015,6.97845458984,0.111111111111,2.33333333333,0.407889130312,0.617879947138,0.251876294779,0.43336011717,0.783505991819,0.966953811872,0.653685112164,0.13470259561,0.559263609287,0.761136973252,0.995525570114,82,0.100567774898,1,0.0750559284116,1,0.140044742729,1,0.0818152764461,0.02566117,0.484999,0.2252039,0.3134969,0.537037037037,0.0564812437499,0.3,0.466666666667,0.6,0.833333333333
OppB|XK|gb|U00096.3:13029,0.253,46.9793701172,0.439,0.134,0.288767,25.0188178564798,0.0820289110048518,-299.10,7.59565e-13,-27.95,0.0098349,0,0.365614509804,0.32185075,0.41089125,0.357372549383,0.365994949495,0.343823063492,0.303776909091,0.292916833333,0.374886715278,0.385935536232,0.385935536232,6,24.0,144,0.470588235294,11,0.0359477124183,-0.0702614379085,-2.38947368421,-1.78048780488,1.7756097561,69,0.554927536232,0.164736842105,0.915789473684,-0.567894736842,-0.353570559395,-1.087,-0.478833333333,0.252727272727,21.2817320261,22.31675,23.8595,24.68,22.845,17,0.269841,4,0.063492,10,0.101010,8,0.080808,10,1,8,7,3,1,69,35,0.114379084967,69,0.225490196078,1,306,33442.7972,9.78314208984,0.107843137255,2.5,0.312402280444,0.533015743463,0.255604097137,0.368128129903,0.648691308822,0.847199088379,0.610039949241,0.0330533700253,0.500642389869,0.747644620711,0.991948608193,55,0.0686350514246,1,0.0590604026846,1,0.0520134228188,1,0.0952380952381,0.02566117,0.484999,0.2252039,0.3134969,0.457516339869,-0.0999551270285,0.166666666667,0.4,0.533333333333,0.766666666667
YicL|XK|gb|U00096.3:38382,0.205,54.8720474243,0.539,0.149,0.2920511,43.5834287140688,0.142429505601532,-313.55,1.56606e-12,-36.90,0.0460337,0,0.371743491857,0.3036045,0.4077195,0.387859085106,0.362032658537,0.407838018868,0.3861088,0.647567642857,0.366878994681,0.286903545455,0.450073666667,9,20.8888888889,188,0.612377850163,15,0.0488599348534,-0.424429967427,-2.32631578947,-1.68536585366,1.46585365854,11,0.787272727273,NA,NA,-0.075,-0.361489003214,-0.041,0.289,0.147333333333,20.5024429967,18.562,20.7645,15.152,19.251,18,0.339623,1,0.018868,2,0.048780,3,0.073171,9,0,0,1,0,1,11,14,0.0456026058632,15,0.0488599348534,1,307,33112.0853,10.2190551758,0.100977198697,1.88888888889,0.434664248701,0.564023781104,0.339230871254,0.46302796864,0.646574333522,0.735423250342,0.611199885176,0.0203827860677,0.530597596893,0.704607783141,0.967033783002,54,0.0673348640057,1,0.123489932886,1,0.0463087248322,0,0.0453819111537,0.02566117,0.484999,0.2252039,0.3134994,0.487513572204,-0.0409433435936,0.133333333333,0.433333333333,0.566666666667,0.666666666667
LivH|XK|gb|U00096.3:c3596,0.389,37.2061119080,0.698,0.194,0.3338952,29.7025388057436,0.0967509407353211,-385.19,2.05344e-12,-32.64,0.0163257,0,0.347040594156,0.29986375,0.398566,0.355351679389,0.339644623188,0.372832112903,0.364161,0.387044571429,0.340889451977,0.168202666667,0.331343228571,9,19.6666666667,177,0.574675324675,19,0.0616883116883,-0.425649350649,-2.35263157895,-1.82682926829,1.41463414634,6,1.125,NA,NA,-0.2685,-0.321754061079,1.438,0.482333333333,-0.0836842105263,24.6614935065,22.6625,21.017,19.25,17.961,14,0.225806,7,0.112903,3,0.043478,7,0.101449,6,3,2,3,0,1,6,28,0.0909090909091,35,0.113636363636,1,308,32981.9155,7.72332763672,0.11038961039,2.33333333333,0.612950144178,0.548454229889,0.189421247927,0.404690549809,0.696697918607,0.793697528682,0.659017171782,0.0836720924578,0.558858078379,0.781789506261,0.995447107136,84,0.100297062383,1,0.0682326621924,1,0.0733780760626,1,0.116970278044,0.02566117,0.484999,0.2252039,0.3135019,0.562770562771,0.107105289017,0.3,0.5,0.633333333333,0.833333333333
YihG|XK|gb|U00096.3:c4046,0.271,53.7942543030,0.474,0.121,0.2811998,18.5519203117224,0.0600385770605902,-288.54,1.75821e-15,-24.82,0.00391259,1,0.383490770968,0.3243605,0.44764775,0.407131151899,0.32184640625,0.420443892683,0.411049,0.428345865979,0.306740493151,0.281081818182,0.428345865979,3,24.3333333333,73,0.235483870968,13,0.041935483871,1.1135483871,-2.39473684211,-1.96585365854,3.53658536585,11,0.233636363636,NA,NA,-0.485882352941,-0.253732714138,-4.385,0.659333333333,-0.0561538461538,20.5613225806,17.86975,16.791,16.752,20.911,41,0.200000,17,0.082927,6,0.187500,2,0.062500,38,17,4,2,2,0,11,194,0.625806451613,19,0.0612903225806,1,310,36288.5833,9.66387939453,0.106451612903,1.0,0.300232015255,0.459549187549,0.197352048426,0.362889874746,0.54068403985,0.761370367959,0.593975544859,0.113714450951,0.486317458246,0.720435653696,0.946454941264,44,0.0643158516057,0,0.0219239373602,1,0.0488814317673,0,0.0479386385427,0.02566117,0.484999,0.22520035,0.3134969,0.452688172043,-0.109453296425,0.233333333333,0.4,0.5,0.7
YfdC|XK|gb|U00096.3:24653,0.305,47.6597709656,0.510,0.148,0.3081601,25.1805318025145,0.0814903941828948,-305.21,1.74225e-13,-16.33,0.0437087,1,0.414492132258,0.261055,0.5145135,0.497363581522,0.308732909091,0.602868872881,0.68725977193,0.655783885714,0.293473507937,0.400932789474,0.68725977193,6,21.0,126,0.406451612903,57,0.183870967742,0.906774193548,-2.05263157895,-1.56585365854,4.79024390244,19,0.534210526316,0.534210526316,0.534210526316,-0.181578947368,-0.336141041008,1.092,0.589833333333,1.73228070175,23.0863225806,24.68325,27.216,24.678,23.351,26,0.220339,25,0.211864,5,0.075758,11,0.166667,13,20,3,6,13,20,19,57,0.183870967742,28,0.0903225806452,1,310,34502.7918,5.26141357422,0.0870967741935,2.66666666667,0.309938330347,0.387446238449,0.263026399264,0.319959358867,0.446026370722,0.599082096385,0.618479460048,0.0917032962406,0.511546644879,0.749587034922,0.975027012956,59,0.0846614053881,1,0.0958612975391,1,0.107718120805,1,0.0683924576542,0.02566117,0.484999,0.22520035,0.3134969,0.487096774194,-0.0417632857023,0.2,0.433333333333,0.566666666667,0.7
YdcU|XK|gb|U00096.3:15138,0.295,45.1376342773,0.570,0.171,0.2957243,34.944347431287,0.112001113561817,-356.44,1.59044e-12,-38.29,0.0205783,0,0.354481543131,0.271855,0.425649,0.370448022599,0.329568185185,0.434433855072,0.476780392857,0.3449157,0.333701639706,0.27617190625,0.338348222222,6,22.6666666667,136,0.434504792332,28,0.0894568690096,-0.510223642173,-2.30526315789,-1.65365853659,0.680487804878,32,0.3065625,0.00368421052632,0.432105263158,-0.8188,-0.518031746032,-2.845,-0.745833333333,0.212142857143,22.7676996805,20.7305,18.3435,24.29,16.948,11,0.159420,3,0.043478,4,0.037037,7,0.064815,3,0,3,2,3,0,32,28,0.0894568690096,45,0.143769968051,1,313,34359.652,9.54913330078,0.14696485623,2.33333333333,0.583430779595,0.560813140393,0.440469018982,0.509197680632,0.602592093652,0.652901435044,0.626573762007,0.0397164991353,0.520631220152,0.744087469953,0.955517074683,79,0.0877967814101,1,0.105928411633,1,0.060514541387,0,0.0137424097156,0.02566117,0.484999,0.2251897,0.3128659,0.5303514377,0.0433290590475,0.266666666667,0.466666666667,0.6,0.733333333333
YneF|XK|gb|U00096.3:c1611,0.268,50.0471763611,0.518,0.166,0.2895144,20.0396449456933,0.0638205253047557,-344.07,7.17776e-15,-35.70,0.00654529,1,0.396084171429,0.353559,0.437686,0.398578986607,0.421991266667,0.394958530928,0.310022090909,0.403599463277,0.389943087912,0.450501545455,0.403599463277,4,22.75,91,0.288888888889,11,0.0349206349206,0.46380952381,-2.11578947368,-1.38536585366,2.96829268293,11,0.658181818182,NA,NA,-0.318333333333,-0.238214285714,1.264,1.10975,0.184545454545,21.7171111111,20.921,17.4355,21.282,17.414,27,0.139175,23,0.118557,3,0.100000,2,0.066667,26,21,1,1,0,2,11,177,0.561904761905,19,0.0603174603175,1,315,34321.9324,7.57012939453,0.0857142857143,2.75,0.4826446989,0.560097799741,0.207960902903,0.393073793944,0.725936274827,0.847459171691,0.651458805264,0.118078157083,0.530736947214,0.783319777382,0.999604591108,71,0.0850183559915,1,0.0890380313199,1,0.138143176734,0,0.0274848194311,0.02566117,0.484999,0.2251968,0.31230085,0.504761904762,-0.00701171769716,0.266666666667,0.466666666667,0.566666666667,0.766666666667
CorA|XK|gb|U00096.3:40014,0.445,44.6871299744,0.609,0.159,0.3426949,21.6432712873355,0.0687087977375731,-346.19,7.19793e-11,-26.35,0.00706024,4,0.377384636076,0.316717,0.4257605,0.383359180812,0.273404090909,0.388011126923,0.388336933071,0.374218666667,0.3414046,0.273404090909,0.388336933071,2,22.5,45,0.142405063291,254,0.803797468354,1.67911392405,-1.83684210526,-1.01707317073,3.66585365854,11,0.370909090909,NA,NA,-0.255833333333,-0.361488095238,2.008,0.5725,0.777795275591,24.5572151899,23.224,26.416,25.814,27.803,34,0.130769,51,0.196154,1,0.090909,2,0.181818,31,51,1,2,31,51,11,254,0.803797468354,11,0.0348101265823,1,316,36589.265,4.63580322266,0.107594936709,4.0,0.516920036918,0.453806687136,0.323931828695,0.398658003954,0.502134743363,0.615270316843,0.624720856462,0.121768042635,0.52914336458,0.727403310361,0.988354457909,63,0.0831385666602,1,0.074384787472,1,0.0607382550336,1,0.103867050176,0.02566117,0.484999,0.22519325,0.3121389,0.528481012658,0.039649482337,0.266666666667,0.466666666667,0.6,0.733333333333
YbhN|XK|gb|U00096.3:c8224,0.312,50.1625213623,0.651,0.165,0.3162807,39.0065041779163,0.1230489090786,-347.34,2.53527e-11,-30.95,0.00373367,0,0.310500833333,0.2796085,0.3252505,0.311882227642,0.282964180556,0.352707705882,0.28226523913,0.449308266667,0.310357615854,0.298226578947,0.298226578947,7,23.4285714286,164,0.51572327044,15,0.0471698113208,-0.0735849056604,-2.38947368421,-1.71951219512,1.37317073171,19,0.649473684211,0.649473684211,0.649473684211,-0.216315789474,-0.439024688762,0.481,-0.546857142857,1.15733333333,22.3674213836,21.90125,19.2315,17.22,19.076,10,0.196078,6,0.117647,17,0.236111,5,0.069444,5,1,4,0,4,4,19,19,0.059748427673,19,0.059748427673,1,318,35859.943,9.79144287109,0.132075471698,2.14285714286,0.350664668174,0.464146010506,0.350664668174,0.410255483409,0.502250063407,0.671885810758,0.650341301432,0.0569082379539,0.577437971645,0.743545004238,0.980791470065,88,0.0933347537374,1,0.12706935123,1,0.113199105145,1,0.157558325344,0.02566117,0.484999,0.22520035,0.3121389,0.524109014675,0.0310487089296,0.333333333333,0.466666666667,0.566666666667,0.733333333333
FecD|XK|gb|U00096.3:c4512,0.257,40.6621398926,0.678,0.205,0.2634399,7.91249224504778,0.0249605433597722,-418.02,1.14991e-11,-47.75,0.0359534,0,0.388275606918,0.339016,0.454599,0.368815390977,0.35509032,0.410406515152,0.376565,0.117701666667,0.399859409091,0.5195675,0.351142268657,7,22.0,154,0.48427672956,23,0.0723270440252,-0.376100628931,-2.29473684211,-1.72926829268,0.643902439024,8,0.78625,NA,NA,-0.298636363636,-0.257770266604,-1.009,0.458571428571,0.527826086957,23.5517610063,25.2355,27.676,34.754,27.705,12,0.363636,1,0.030303,12,0.120000,9,0.090000,4,0,7,5,4,3,8,11,0.0345911949686,67,0.210691823899,1,318,34131.1031,9.95367431641,0.0691823899371,3.0,0.490112209963,0.665764320073,0.389498812303,0.590848428114,0.743411894892,0.874614980473,0.668017686931,0.0173965174277,0.582990387165,0.781112970463,0.993732896392,90,0.0958985831469,1,0.100111856823,1,0.0674496644295,1,0.0667945030361,0.02566117,0.484999,0.22520035,0.3121389,0.599580712788,0.179519723015,0.333333333333,0.533333333333,0.666666666667,0.8
PstC|XK|gb|U00096.3:c3910,0.427,41.7308692932,0.661,0.179,0.3385265,22.7209962433049,0.0714496737210845,-359.40,3.93889e-13,-41.84,0.0191435,0,0.351816827586,0.31947,0.387009,0.363944232143,0.364105817073,0.363790162791,0.4864098,0.362605666667,0.338324086093,0.312607129032,0.303988475,6,25.1666666667,151,0.473354231975,20,0.0626959247649,-0.481818181818,-2.45789473684,-1.73902439024,0.629268292683,31,0.23,0.00578947368421,0.497368421053,-0.447826086957,-0.317663914437,-3.087,-1.16266666667,0.5745,24.1221003135,22.668,18.724,18.314,16.147,13,0.151163,7,0.081395,2,0.024390,8,0.097561,4,4,0,4,3,1,31,40,0.12539184953,32,0.100313479624,1,319,34120.5973,5.89447021484,0.109717868339,3.66666666667,0.316459027978,0.612135580722,0.29550562374,0.520339831009,0.713553034962,0.864660873501,0.629603204539,0.106869355079,0.539537474133,0.73322579116,0.993767927904,72,0.084735083397,1,0.120469798658,1,0.0648769574944,1,0.100031959092,0.02566117,0.484999,0.2252039,0.3120071,0.548589341693,0.0792074103812,0.366666666667,0.5,0.6,0.8
YhbE|XK|gb|U00096.3:c3332,0.233,53.3858413696,0.591,0.165,0.2757473,9.48584912543973,0.0296432785169992,-396.87,1.30583e-12,-47.76,0.0796629,0,0.359415280374,0.312193,0.397655,0.36761558871,0.349722755102,0.379305573333,0.3739265,0.371944090909,0.354253664975,0.308618,0.371944090909,10,19.7,197,0.613707165109,6,0.018691588785,-0.338940809969,-2.05263157895,-1.31951219512,1.07073170732,11,0.774545454545,NA,NA,-0.366,-0.3648514191,0.586,0.9279,0.886666666667,20.8514330218,21.882,21.1055,22.686,25.304,21,0.280000,3,0.040000,5,0.102041,4,0.081633,6,1,1,2,1,0,11,22,0.0685358255452,11,0.0342679127726,1,321,34962.6966,10.0615844727,0.11214953271,2.3,0.457400153515,0.553257452747,0.202757479458,0.368808213159,0.7765846064,0.859785311658,0.659071514267,0.111546789937,0.554470735928,0.784698309078,0.992845572151,90,0.0962179730699,1,0.163758389262,1,0.134563758389,0,0.0201342281879,0.02566117,0.484999,0.2253422,0.3116373,0.530633437175,0.0438838199604,0.266666666667,0.466666666667,0.6,0.766666666667
RbsC|XK|gb|U00096.3:39352,0.324,48.7499084473,0.603,0.174,0.3369221,35.5626762116292,0.111133363161341,-373.32,1.01557e-12,-34.56,0.110633,0,0.35757,0.315988,0.390906,0.348547653226,0.383844764706,0.323888027397,0.3309985,0.3731206,0.363249040609,0.365438,0.3163006,10,19.7,197,0.613707165109,22,0.0685358255452,-0.360747663551,-2.01052631579,-1.60487804878,0.807317073171,5,-0.082,NA,NA,-0.555238095238,-0.192928028404,0.166,1.2627,0.472727272727,22.4778816199,22.223,20.9485,17.96,17.551,17,0.232877,4,0.054795,2,0.039216,3,0.058824,7,1,1,2,4,1,5,30,0.0934579439252,25,0.0778816199377,1,321,33451.4119,9.81097412109,0.0716510903427,2.3,0.49464611514,0.563286662673,0.243001924073,0.48557711573,0.638645479772,0.738333363957,0.668411922059,0.111538615203,0.554765650283,0.79407674622,0.994592808898,86,0.0955637161791,1,0.0670022371365,1,0.0514541387025,0,0.00319590923618,0.02566117,0.484999,0.2253422,0.3116373,0.535825545171,0.0540979473573,0.2,0.5,0.6,0.766666666667
SapB|XK|gb|U00096.3:c1355,0.294,45.1913185120,0.609,0.155,0.2927811,20.9060504168899,0.0653314075527809,-338.43,2.25377e-12,-28.03,0.136307,2,0.338132218069,0.285568,0.387592,0.3277732,0.298965740385,0.362610127907,0.335182375,0.3491435625,0.353156748092,0.301823576923,0.301823576923,6,21.8333333333,131,0.408099688474,8,0.0249221183801,-0.0545171339564,-2.45789473684,-1.5,1.86341463415,52,0.182884615385,-0.455263157895,0.727894736842,-0.804285714286,-0.387400620179,-2.636,-0.0971666666667,-0.25,22.5162928349,21.994,22.824,22.258,22.083,19,0.220930,5,0.058140,8,0.076923,11,0.105769,10,3,3,4,2,0,52,51,0.158878504673,52,0.16199376947,1,321,36037.5985,9.09552001953,0.115264797508,2.16666666667,0.363480252896,0.373940927451,0.109042025235,0.235332558839,0.520718553468,0.661198104866,0.62072971538,0.137314630792,0.535574397266,0.721901257352,0.983651350976,58,0.0736918379694,1,0.0579418344519,1,0.086129753915,1,0.0469798657718,0.02566117,0.484999,0.2253422,0.3116373,0.515057113188,0.0132414377698,0.233333333333,0.466666666667,0.566666666667,0.733333333333
YgjT|XK|gb|U00096.3:32385,0.324,42.0100631714,0.664,0.177,0.331173,44.0186191939011,0.137558184980941,-369.79,2.73385e-11,-38.76,0.00364555,0,0.323004252336,0.272048,0.371319,0.34202848,0.282130615385,0.369191465116,0.2989198,0.2109795,0.310871454082,0.439285,0.389315813953,9,21.7777777778,196,0.610591900312,5,0.0155763239875,-0.13800623053,-2.33684210526,-1.66097560976,2.63170731707,11,0.961818181818,NA,NA,-0.243333333333,-0.367397009432,-1.419,-0.0771111111111,0.224,23.4541433022,20.5595,18.324,19.954,16.596,21,0.244186,9,0.104651,2,0.051282,4,0.102564,9,7,1,2,0,0,11,43,0.133956386293,19,0.0591900311526,1,321,35908.4682,8.77777099609,0.13707165109,1.66666666667,0.524689800741,0.5001705769,0.228352462429,0.431662020645,0.577829381524,0.656992124644,0.660173995649,0.0969782244435,0.569520463554,0.766638802152,0.961166998807,72,0.0902733808901,1,0.125727069351,1,0.107494407159,1,0.117609459891,0.02566117,0.484999,0.2253422,0.3116373,0.542056074766,0.0663549002335,0.366666666667,0.5,0.6,0.733333333333
YfbF|XK|gb|U00096.3:23670,0.301,49.7179679871,0.536,0.157,0.3094264,30.0015011830289,0.0934626205078782,-316.69,2.99244e-14,-28.89,0.00407689,3,0.388836537267,0.343957,0.44683125,0.404149356364,0.211151727273,0.412190924242,0.413984535865,0.396447,0.299240255319,0.211151727273,0.413984535865,2,23.5,47,0.145962732919,237,0.73602484472,1.1301242236,-2.34736842105,-1.57317073171,3.0512195122,11,0.348181818182,NA,NA,-0.388636363636,-0.377718181818,-2.024,-1.479,0.624345991561,22.7723291925,20.353,19.689,23.898,20.168,42,0.159091,32,0.121212,0,0.000000,1,0.090909,36,29,0,1,36,29,11,237,0.73602484472,11,0.0341614906832,1,322,36338.7235,6.80426025391,0.0869565217391,3.5,0.234459588021,0.514380176688,0.0681621543354,0.393377353174,0.707970455411,0.786993894166,0.599435224022,0.127743481109,0.498040286382,0.708021948013,0.974171445657,57,0.0707678497542,1,0.0846756152125,1,0.0862416107383,1,0.0693512304251,0.02566117,0.484999,0.22556495,0.3116373,0.5,-0.0163795316811,0.3,0.466666666667,0.566666666667,0.733333333333
