title,CAI,Nc,GC3s,CpG,tAI,CPS,CPSpL,deltaG,freqens,40deltaG,40freqens,hotloops,avgRONN,q25RONN,q75RONN,avgRONNloop,avgRONNextloop,avgRONNcytloop,avgRONNNterm,avgRONNCterm,avgRONNTM,RONNlongestloop,avgRONNTM1_2,numTMs,avgTMlen,membrCont,membrContNorm,lenNterm,lenNtermNorm,avgHydroGES,minhyd_19GES,minhyd_41GES,maxhyd_41GES,lenLoopAfterTM1,loop1_avghydOCT,loop1_minhyd_OCT19,loop1_maxhyd_OCT19,HYD1stTM,HYDallTMs,delG1stTM,delGallTMs,nterm_hydGES,avgCU,avgCU_first40,avgCU_first20,minCU_win5,minCU_win10,numPosCyt,numPosNormCyt,numNegCyt,numNegNormCyt,numPosExt,numPosNormExt,numNegExt,numNegNormExt,numPos_LongestCytLoop,numNeg_LongestCytLoop,numPos_LongestExtLoop,numNeg_LongestExtLoop,nterm_pos,nterm_neg,len1_2loop,longestCytLoop,longestCytLoopNorm,longestExtLoop,longestExtLoopNorm,startCodon,seqLen,weight,pI,aromatacityNorm,GPcount,plus10valRNAss,zeroto38avgRNAss,zeroto38minRNAss,zeroto38q25RNAss,zeroto38q75RNAss,zeroto38maxRNAss,avgRNAss,minRNAss,q25RNAss,q75RNAss,maxRNAss,totalSDsites,relareaSD,codon16_36SD,codon16_36relareaSD,codon40_60SD,codon40_60relareaSD,minus5_plus2TM2SD,minus5_plus2TM2relareaSD,tAI10Min,tAI10Max,tAI10q25,tAI10q75,GC,GCdiffEC,GC10min,GC10q25,GC10q75,GC10max
YohJ|XK|gb|U00096.3:22306,0.309,39.9162216187,0.536,0.137,0.3383333,6.04627705745448,0.0461547866981258,-139.95,2.41769e-05,-31.35,0.00266017,0,0.36384830303,0.29456975,0.393358,0.382762169811,0.387417365854,0.366856916667,0.187498,0.570259578947,0.351159253165,0.378536666667,0.570259578947,4,19.75,79,0.598484848485,11,0.0833333333333,-0.50303030303,-2.31052631579,-2.0243902439,0.275609756098,6,0.0166666666667,NA,NA,-0.452857142857,-0.487867997199,-1.405,-0.3065,-0.166363636364,22.0996212121,21.7845,20.7245,19.484,19.328,1,0.083333,1,0.083333,6,0.146341,3,0.073171,0,0,4,3,1,0,6,6,0.0454545454545,19,0.143939393939,1,132,14578.5395,9.15191650391,0.121212121212,1.75,0.427599769889,0.320325688168,0.239412259351,0.272600124956,0.354158429181,0.464647405349,0.661637198699,0.105427540925,0.577214528249,0.790057036814,0.97481055865,23,0.0748313476579,1,0.0353467561521,1,0.0665548098434,1,0.132630233301,0.03508115,0.4398815,0.1941368,0.29757675,0.494949494949,-0.0263150919672,0.3,0.466666666667,0.566666666667,0.666666666667
YqaA|XK|gb|U00096.3:c2816,0.192,45.9089775085,0.457,0.148,0.2625032,15.2033874595687,0.107825442975664,-160.27,1.47747e-06,-36.49,0.0467287,0,0.371241204225,0.31130925,0.3900165,0.337173194805,0.331817719298,0.3524363,0.485379375,0.282544470588,0.346788291667,0.3524363,0.282544470588,2,24.0,48,0.338028169014,23,0.161971830986,-0.45985915493,-1.93157894737,-1.45609756098,1.1243902439,20,0.737,0.715263157895,0.768421052632,-0.2044,-0.273504347826,2.394,1.6275,0.113043478261,18.4450704225,17.2685,15.9695,25.888,18.429,6,0.300000,1,0.050000,5,0.087719,1,0.017544,6,1,4,0,1,1,20,20,0.140845070423,34,0.239436619718,1,142,15589.5156,10.0311889648,0.119718309859,3.5,0.570099040267,0.63821823077,0.448927542887,0.544701872941,0.738166580164,0.868696913156,0.66002962969,0.272325576728,0.544693877988,0.784742812249,0.990089125808,30,0.0907891136755,1,0.0851230425056,1,0.0837807606264,1,0.067753275807,0.03508115,0.4398815,0.1903351,0.297939825,0.495305164319,-0.0256154046231,0.266666666667,0.433333333333,0.533333333333,0.7
YidI|XK|gb|U00096.3:38564,0.315,51.7957839966,0.510,0.161,0.3124915,10.6016344055297,0.0716326649022277,-150.55,2.57476e-07,-24.33,0.00858471,0,0.414973651007,0.344945,0.477198,0.45895892,0.506085320755,0.345427136364,0.383932181818,0.448418333333,0.370393986486,0.51344706383,0.51344706383,3,24.6666666667,74,0.496644295302,11,0.0738255033557,-0.0691275167785,-2.59473684211,-2.10487804878,2.78780487805,47,1.08425531915,0.510526315789,1.78105263158,-0.368947368421,-0.333262568185,0.31,-1.16133333333,0.269090909091,21.8479865772,18.12925,19.642,15.738,17.123,5,0.227273,1,0.045455,8,0.150943,9,0.169811,1,0,8,9,1,0,47,11,0.0738255033557,47,0.315436241611,1,149,15728.6547,9.06317138672,0.0872483221477,3.66666666667,0.517434803968,0.473315193873,0.186948369131,0.373313418382,0.614261656956,0.665984927571,0.606144163151,0.104719651016,0.516999933282,0.70783782547,0.90617817633,33,0.0782691305813,1,0.05,1,0.0947427293065,0,0.0268456375839,0.02675577,0.4398815,0.1839088,0.298249,0.48322147651,-0.0493869299469,0.233333333333,0.4,0.533333333333,0.766666666667
CvpA|XK|gb|U00096.3:c2430,0.287,52.4770774841,0.573,0.132,0.273535,10.1269611946189,0.0629003800908006,-168.21,1.18251e-06,-31.17,0.0482536,0,0.299240006173,0.2739645,0.330802,0.316051066667,0.318841344828,0.306531294118,0.2521008,0.342191142857,0.284747712644,0.277660333333,0.342191142857,4,21.75,87,0.537037037037,5,0.0308641975309,-0.235185185185,-2.16315789474,-0.946341463415,0.89756097561,6,0.65,NA,NA,-0.3325,-0.379299242424,0.498,0.1395,-0.14,20.7222222222,21.70175,22.3855,23.118,22.219,3,0.176471,3,0.176471,5,0.086207,8,0.137931,2,2,4,4,0,1,6,11,0.0679012345679,42,0.259259259259,1,162,17906.7671,5.70709228516,0.16049382716,1.75,0.322441650085,0.528472759063,0.322441650085,0.449057114856,0.615023464118,0.707505127517,0.633282552011,0.197109405201,0.554316791907,0.723505038164,0.986049574278,30,0.0831117301929,1,0.113087248322,0,0.0631991051454,1,0.19431128156,0.02675577,0.4398815,0.18725965,0.2966869,0.493827160494,-0.028522994253,0.2,0.466666666667,0.533333333333,0.7
PgpA|XK|gb|U00096.3:43659,0.277,42.7244987488,0.600,0.154,0.2912236,19.5310304119061,0.11421655211641,-194.73,2.34097e-08,-32.77,0.0213791,0,0.317534848837,0.26747675,0.3720505,0.327290306452,0.2842847,0.347769166667,0.41315485,0.3208254,0.312036318182,0.3193608,0.41315485,5,22.0,110,0.639534883721,20,0.116279069767,-0.154069767442,-1.87368421053,-1.7512195122,1.09024390244,5,-0.648,NA,NA,-0.218064516129,-0.178227020873,2.509,2.1146,0.7685,21.679244186,18.2115,23.2825,19.33,22.121,12,0.285714,4,0.095238,2,0.100000,1,0.050000,6,1,2,0,6,1,5,20,0.116279069767,10,0.0581395348837,1,172,19417.8997,7.09002685547,0.133720930233,3.6,0.654053542507,0.563542155884,0.242518176078,0.416111173895,0.719672473089,0.819946455028,0.646838592538,0.09389873918,0.533932014373,0.77208147706,0.992928385798,49,0.0996650914049,1,0.0800894854586,1,0.0623042505593,0,0.0396292745286,0.02675577,0.4398815,0.187361975,0.298249,0.532945736434,0.0484326697197,0.366666666667,0.466666666667,0.6,0.7
YebN|XK|gb|U00096.3:19056,0.308,44.2289657593,0.509,0.15,0.2696409,11.600945297105,0.0620371406262301,-207.29,4.73544e-08,-25.71,0.00338428,0,0.380758781915,0.3477705,0.43095875,0.395507811765,0.364267163636,0.452782333333,0.383155850746,0.3388845,0.350288357143,0.503444157895,0.356899520833,4,21.0,84,0.446808510638,48,0.255319148936,-0.180319148936,-2.12631578947,-1.56341463415,2.32682926829,19,1.87789473684,1.87789473684,1.87789473684,-0.482631578947,-0.212032353611,-0.459,0.5225,0.35125,22.6619680851,20.45175,18.988,16.714,17.064,8,0.266667,7,0.233333,7,0.127273,3,0.054545,5,7,6,3,6,3,19,19,0.101063829787,48,0.255319148936,1,188,20116.7433,6.96868896484,0.0904255319149,2.5,0.444857911884,0.558303979826,0.402821841065,0.448002128951,0.703239666418,0.819461988801,0.634847756281,0.182441810438,0.561482551512,0.721851926818,0.97695444065,46,0.0875264526271,1,0.0409395973154,1,0.116666666667,0,0.0613614573346,0.02675577,0.4681597,0.192401675,0.30244465,0.519503546099,0.021988642615,0.333333333333,0.466666666667,0.6,0.733333333333
YfiK|XK|gb|U00096.3:27154,0.248,48.5441780090,0.541,0.154,0.2682537,11.2784835229056,0.0581365130046678,-209.25,6.15851e-09,-19.20,0.0124841,0,0.362051748718,0.305096,0.417113,0.374771073171,0.401742727273,0.370592366197,0.398062463415,0.403566,0.35282179646,0.3577836,0.398062463415,5,22.6,113,0.579487179487,41,0.210256410256,-0.612307692308,-2.36315789474,-1.6756097561,0.192682926829,5,0.54,NA,NA,-0.417826086957,-0.320952686063,-2.227,-0.0226,0.0339024390244,20.9642051282,17.07375,17.7865,18.548,15.639,9,0.126761,2,0.028169,0,0.000000,1,0.090909,3,0,0,1,3,0,5,41,0.210256410256,5,0.025641025641,1,195,21248.0356,9.72149658203,0.128205128205,1.8,0.0993157862569,0.350648383189,0.0899176372298,0.24231662151,0.481730130357,0.535136407453,0.662344496558,0.0902764934547,0.560209283815,0.783222732316,0.987563547807,43,0.0888912192394,0,0.0323266219239,1,0.138031319911,1,0.0850111856823,0.02675577,0.4681597,0.1941368,0.30272285,0.512820512821,0.00884150596806,0.3,0.466666666667,0.566666666667,0.7
YohC|XK|gb|U00096.3:c2225,0.322,42.7107200623,0.619,0.166,0.2976037,16.649546226597,0.0858224032298816,-212.93,3.78461e-08,-29.56,0.0255418,1,0.349182938462,0.277444,0.42343,0.372116797619,0.273173380952,0.405097936508,0.427278875,0.2653388,0.331827585586,0.225435454545,0.427278875,5,22.2,111,0.569230769231,32,0.164102564103,-0.467179487179,-2.14736842105,-1.82926829268,0.968292682927,11,0.451818181818,NA,NA,-0.341904761905,-0.367797210197,0.622,-0.6322,0.8596875,22.6741538462,23.2385,22.151,15.932,17.67,11,0.174603,6,0.095238,2,0.095238,1,0.047619,8,4,1,1,8,4,11,32,0.164102564103,11,0.0564102564103,1,195,21690.4602,7.04510498047,0.14358974359,2.8,0.540699013344,0.458295566641,0.336050703149,0.391838001726,0.508390722364,0.679316582246,0.644318008414,0.0757449212835,0.545656489427,0.758071322468,0.948957291701,53,0.0940995525727,1,0.0510067114094,1,0.0677852348993,0,0.0584851390221,0.02675577,0.4681597,0.1941368,0.30272285,0.536752136752,0.0559207762466,0.366666666667,0.466666666667,0.6,0.766666666667
YhgN|XK|gb|U00096.3:35750,0.241,47.5537033081,0.552,0.131,0.2747795,16.5568064491784,0.0844735022917264,-201.83,1.22422e-08,-23.87,0.0479674,0,0.385058918782,0.294665,0.459701,0.431302723077,0.351843956522,0.474815857143,0.5199162,0.2692305,0.362287348485,0.498419181818,0.5234817,6,22.0,132,0.670050761421,5,0.0253807106599,-0.284263959391,-2.04210526316,-1.33658536585,1.09024390244,11,1.51181818182,NA,NA,-0.260909090909,-0.360721488339,2.838,0.221333333333,0.314,22.4694416244,21.048,22.991,27.804,21.888,9,0.214286,5,0.119048,4,0.173913,2,0.086957,1,2,2,0,0,1,11,20,0.10152284264,11,0.0558375634518,1,197,21490.1343,9.59356689453,0.0659898477157,2.16666666667,0.460498825763,0.489054508927,0.304620221414,0.400126131161,0.554690252904,0.774193897296,0.633544527419,0.112120269217,0.520248296758,0.76263734922,0.981179660939,46,0.0839848704998,1,0.0564876957494,1,0.109060402685,1,0.175135826143,0.02675577,0.4681597,0.1941368,0.3019561,0.502538071066,-0.01138653438,0.3,0.466666666667,0.566666666667,0.7
YdjM|XK|gb|U00096.3:18102,0.255,60.3295631409,0.516,0.14,0.2624464,18.4732869704899,0.0928305877914064,-206.94,1.05798e-09,-36.16,0.0255989,0,0.348333575,0.31691625,0.383856,0.34356294898,0.335568327586,0.35515515,0.380162371429,0.355683666667,0.33833725,0.3912054,0.355683666667,4,19.0,76,0.38,9,0.045,0.2555,-1.52105263158,-0.80487804878,1.02926829268,20,0.4965,0.4,0.496315789474,0.0835294117647,-0.150698588048,3.747,2.5345,0.294444444444,19.9078,21.013,19.368,18.94,22.277,10,0.250000,1,0.025000,6,0.103448,5,0.086207,6,0,5,2,0,1,20,20,0.1,30,0.15,1,200,22828.8264,9.23516845703,0.125,2.0,0.387221358465,0.595064658618,0.316304942356,0.451306064759,0.685205804945,0.775397408784,0.589036913467,0.140862518489,0.486244782025,0.681697778532,0.960109997403,31,0.0696237749691,1,0.109619686801,1,0.0623042505593,1,0.0987535953979,0.02675577,0.4681597,0.1941368,0.30244465,0.51,0.00329287768523,0.333333333333,0.466666666667,0.566666666667,0.733333333333
CyoC|XK|gb|U00096.3:c4486,0.498,36.0495223999,0.674,0.152,0.3223807,10.2022689909667,0.0502574827141215,-240.79,1.5373e-08,-33.03,0.0141251,0,0.357622186275,0.2910555,0.38290875,0.433511011628,0.376710804878,0.485262311111,0.569730928571,0.257661666667,0.302313381356,0.430145263158,0.569730928571,5,23.6,118,0.578431372549,28,0.137254901961,-0.408333333333,-1.93684210526,-1.01219512195,0.482926829268,19,0.531052631579,0.531052631579,0.531052631579,-0.560909090909,-0.385562683983,-1.858,0.024,1.1175,22.6893137255,21.0715,20.4215,19.954,18.274,13,0.288889,3,0.066667,4,0.097561,4,0.097561,7,3,1,2,7,3,19,28,0.137254901961,19,0.093137254902,1,204,22622.3708,6.57427978516,0.142156862745,1.4,0.106201705152,0.308961757001,0.106201705152,0.231167914631,0.402273530267,0.528490728496,0.628185333296,0.103034203738,0.545072802773,0.739220897552,0.975645278354,35,0.0766191414293,1,0.0774049217002,1,0.0774049217002,0,0.0517737296261,0.02675577,0.4681597,0.19489975,0.302780525,0.537581699346,0.0575527257415,0.3,0.466666666667,0.633333333333,0.766666666667
YggA|XK|gb|U00096.3:c3068,0.270,51.3408737183,0.492,0.151,0.2947092,10.4608793503234,0.0498137111920162,-225.47,2.67723e-09,-26.40,0.024072,0,0.346807028436,0.3036515,0.3913885,0.361910783133,0.360233463415,0.363548166667,0.5029068,0.249168,0.3370131875,0.322634454545,0.3656014,6,21.3333333333,128,0.60663507109,5,0.0236966824645,-0.360663507109,-2.26315789474,-1.89024390244,0.673170731707,11,0.533636363636,NA,NA,-0.121428571429,-0.380458722564,3.31,0.322666666667,-0.668,21.4781042654,19.2025,17.2105,16.322,16.771,10,0.238095,2,0.047619,4,0.097561,4,0.097561,3,2,2,3,0,0,11,20,0.0947867298578,19,0.0900473933649,1,211,23175.4283,9.55279541016,0.132701421801,2.66666666667,0.23412207179,0.422586266982,0.154131739313,0.305508756184,0.514015685413,0.728134371991,0.655651459233,0.140273738386,0.566105589821,0.776346328287,0.951547396743,35,0.0868073481329,1,0.0521252796421,1,0.0976510067114,0,0.00926813678492,0.02675577,0.4681597,0.1949236,0.3031261,0.507109004739,-0.00239440653917,0.266666666667,0.433333333333,0.566666666667,0.766666666667
YchE|XK|gb|U00096.3:12986,0.247,53.7981414795,0.542,0.131,0.2794253,19.9411075781296,0.0931827456921943,-219.63,8.86993e-09,-28.21,0.0385068,0,0.360625730233,0.2385355,0.4448005,0.405210447059,0.264054807692,0.467414627119,0.275766181818,0.2114918,0.331474184615,0.476723157895,0.7229816,6,21.6666666667,130,0.604651162791,11,0.0511627906977,-0.331627906977,-2.53157894737,-1.4487804878,1.79268292683,19,0.485263157895,0.485263157895,0.485263157895,-0.484761904762,-0.348633116883,0.897,0.233,-0.299090909091,20.6829767442,20.78775,21.193,25.108,22.609,11,0.186441,5,0.084746,2,0.076923,2,0.076923,5,5,0,1,0,1,19,20,0.093023255814,11,0.0511627906977,1,215,23520.9275,9.63970947266,0.120930232558,3.5,0.456509265259,0.358559855467,0.112591703429,0.188508654062,0.480179744874,0.566709693679,0.591254804302,0.0610840445606,0.476619170226,0.744245903483,0.985801783887,52,0.0856759951036,1,0.0624161073826,1,0.0381431767338,1,0.0441035474593,0.02675577,0.4681597,0.1932375,0.3034294,0.479069767442,-0.0575543419829,0.233333333333,0.4,0.566666666667,0.766666666667
YiaD|XK|gb|U00096.3:37165,0.500,41.7208595276,0.601,0.218,0.361733,19.4750255457792,0.0893349795677945,-255.71,7.70824e-09,-38.64,0.0594529,2,0.54190630137,0.4625635,0.6009255,0.546701176101,0.545060477124,0.588539,0.5309024,0.541030934783,0.547559825,0.588539,0.541030934783,2,20.0,40,0.182648401826,15,0.0684931506849,0.953424657534,-1.70526315789,-0.326829268293,1.89512195122,6,2.5,NA,NA,0.2145,0.22925,3.295,2.6865,1.076,23.9650684932,22.02325,22.7755,21.594,23.039,4,0.666667,1,0.166667,18,0.117647,14,0.091503,4,1,16,12,2,2,6,6,0.027397260274,138,0.630136986301,1,219,22196.9672,9.80963134766,0.0319634703196,6.5,0.402661270063,0.528423215375,0.0614318894892,0.40645447948,0.645653477858,0.895276617117,0.596613015778,0.138674795627,0.480193320091,0.703034726698,0.990906104269,62,0.0989622172508,1,0.0673378076063,1,0.129418344519,1,0.132949824225,0.02675577,0.4681597,0.19255795,0.30272285,0.581430745814,0.143814364986,0.333333333333,0.533333333333,0.666666666667,0.8
YqfA|XK|gb|U00096.3:c3043,0.268,53.6333961487,0.636,0.159,0.280889,25.8313770736604,0.118492555383763,-239.34,4.79556e-11,-33.63,0.0371451,0,0.313081356164,0.272997,0.3721325,0.345301811594,0.34552,0.345185444444,0.4473548,0.191478333333,0.298259946667,0.386258818182,0.4473548,7,21.4285714286,150,0.684931506849,20,0.0913242009132,-0.522831050228,-2.02631578947,-1.42682926829,0.565853658537,11,0.458181818182,NA,NA,-0.195454545455,-0.296568124858,0.013,0.0817142857143,0.594,22.2950228311,20.44625,20.441,17.57,17.785,13,0.288889,2,0.044444,1,0.041667,3,0.125000,2,2,0,1,2,2,11,20,0.0913242009132,11,0.0502283105023,1,219,23846.4396,9.33905029297,0.118721461187,2.57142857143,0.765081022684,0.569201237917,0.276879655947,0.478874730231,0.681622423781,0.796872244885,0.660344246536,0.268159985332,0.557089774457,0.775315116258,0.980032069804,57,0.0927168779518,1,0.119798657718,1,0.0694630872483,1,0.0310003195909,0.02675577,0.4681597,0.19255795,0.30272285,0.522070015221,0.0270375057332,0.3,0.466666666667,0.566666666667,0.7
GspO|XK|gb|U00096.3:34655,0.243,54.0843238831,0.524,0.154,0.2754411,11.9476750623083,0.0533378350995904,-226.77,2.33538e-10,-26.83,0.0073787,0,0.319665888889,0.287988,0.356542,0.320531898734,0.323333982759,0.312792809524,0.328117943396,0.2863085,0.319883144,0.316728833333,0.33665121875,6,20.8333333333,125,0.555555555556,32,0.142222222222,-0.454222222222,-2.27368421053,-1.83902439024,1.53658536585,6,0.0766666666667,NA,NA,-0.244,-0.338199387357,-0.062,0.376833333333,0.6278125,20.3217333333,21.99425,23.01,21.634,23.781,3,0.142857,2,0.095238,12,0.206897,6,0.103448,2,0,8,3,8,3,6,11,0.0488888888889,32,0.142222222222,1,225,24956.5079,7.61541748047,0.151111111111,3.16666666667,0.325595784909,0.485736757589,0.275683175576,0.351329227949,0.615313867819,0.767152114537,0.613586134834,0.0484562136603,0.501922747977,0.735566107886,0.9593872005,38,0.0732410262612,1,0.0577181208054,1,0.0439597315436,0,0.0300415468201,0.02349374,0.4681597,0.1923606,0.3011307,0.506666666667,-0.00326459210356,0.233333333333,0.433333333333,0.566666666667,0.733333333333
YohK|XK|gb|U00096.3:22310,0.291,51.2357482910,0.592,0.202,0.3017821,30.701284614284,0.133483846149061,-279.08,3.52738e-08,-43.24,0.0504382,0,0.407336675325,0.3679675,0.4491955,0.414139381818,0.471575068966,0.393575987654,0.37793946875,0.544493,0.411415734694,0.348929026316,0.43303144186,4,24.5,98,0.424242424242,9,0.038961038961,-0.524675324675,-2.25789473684,-1.69268292683,1.31951219512,38,0.477105263158,0.0768421052632,0.552105263158,-0.543,-0.37401143695,-0.446,-0.46275,0.131111111111,22.246969697,21.95075,21.7705,25.618,19.936,12,0.148148,7,0.086420,3,0.103448,1,0.034483,7,3,1,1,2,0,38,43,0.186147186147,19,0.0822510822511,1,231,24469.2635,9.35455322266,0.0865800865801,4.0,0.529656542448,0.561825983482,0.422402571168,0.490428215994,0.60159661271,0.789323417972,0.675827311585,0.193472797506,0.584454138681,0.782105683261,0.997094873216,56,0.082538561168,1,0.0649888143177,1,0.0557046979866,0,0.0210930009588,0.02349374,0.4681597,0.19189405,0.30064015,0.536796536797,0.0560081218315,0.333333333333,0.466666666667,0.6,0.833333333333
YabI|XK|gb|U00096.3:71354,0.295,42.9372329712,0.603,0.174,0.3016725,39.8002873763621,0.157313388839376,-317.47,1.98533e-10,-39.31,0.0143767,0,0.33259303937,0.28262875,0.391278,0.357816777778,0.35102525,0.361212541667,0.271088,0.318572277778,0.299572872727,0.361370894737,0.373228430769,5,22.0,110,0.433070866142,11,0.0433070866142,-0.18937007874,-2.17894736842,-1.70731707317,1.8487804878,19,0.233684210526,0.233684210526,0.233684210526,-0.294,-0.471138095238,-1.249,-0.4232,0.204545454545,23.1151968504,22.67725,21.9745,23.352,24.659,23,0.239583,5,0.052083,4,0.083333,4,0.083333,15,3,0,1,1,1,19,65,0.255905511811,19,0.0748031496063,1,254,28243.789,9.90606689453,0.11811023622,3.0,0.485041829482,0.504469708742,0.287478943366,0.393535893326,0.589480392613,0.766366579014,0.677670482533,0.105054386875,0.576316141869,0.79926002459,0.996612380228,83,0.112855067426,1,0.148657718121,1,0.175055928412,1,0.0620006391818,0.02349374,0.4681597,0.19161005,0.301508925,0.53937007874,0.0610708988951,0.266666666667,0.466666666667,0.633333333333,0.766666666667
YjjP|XK|gb|U00096.3:c4602,0.243,55.5467071533,0.523,0.155,0.2597495,22.5623090679414,0.0884796434036917,-267.44,1.65861e-13,-40.76,0.00190184,0,0.387584792969,0.31010875,0.44416625,0.42800338255,0.324168857143,0.438771407407,0.460610575221,0.2853205,0.331300962617,0.2496008,0.460610575221,5,21.4,107,0.41796875,113,0.44140625,0.301953125,-2.15789473684,-1.58780487805,2.38048780488,5,1.0,NA,NA,-0.0954545454545,-0.252442760943,0.748,0.6726,0.650353982301,20.9153125,17.31775,14.3305,15.07,15.696,23,0.170370,13,0.096296,1,0.071429,1,0.071429,18,12,0,1,18,12,5,113,0.44140625,5,0.01953125,1,256,28000.5819,8.86810302734,0.0703125,1.8,0.452039641238,0.663430486875,0.428764795801,0.543676735813,0.75048372102,0.925642055578,0.623300584031,0.226741322027,0.519809750871,0.710635840117,0.948364224592,46,0.0728793626372,1,0.103691275168,1,0.060514541387,1,0.115052732502,0.02349374,0.4681597,0.191870675,0.301582375,0.516927083333,0.0169201195901,0.333333333333,0.466666666667,0.566666666667,0.733333333333
YrbE|XK|gb|U00096.3:c3339,0.240,47.9784698486,0.624,0.173,0.3084931,23.5533563571104,0.0909395998344029,-326.02,2.52711e-10,-40.68,0.0290024,0,0.390640157692,0.362839,0.43673875,0.397905656934,0.31792978125,0.422279257143,0.393636617021,0.4169945,0.382547691057,0.379199,0.393636617021,5,24.6,123,0.473076923077,47,0.180769230769,-0.212692307692,-2.4,-1.64146341463,1.43414634146,11,0.193636363636,NA,NA,-0.305357142857,-0.240098437794,-1.484,0.4786,0.376170212766,22.26,23.82425,23.956,29.444,26.026,17,0.161905,6,0.057143,2,0.062500,3,0.093750,10,1,2,2,10,1,11,47,0.180769230769,19,0.0730769230769,1,260,27862.9251,9.99420166016,0.0884615384615,3.0,0.326061573009,0.598646471583,0.300687581551,0.400611593679,0.784841648115,0.99245459734,0.687617800938,0.221922162676,0.586641279661,0.807499114282,0.993589978788,68,0.107225863735,1,0.118456375839,1,0.0841163310962,1,0.125918823905,0.02349374,0.4681597,0.192401675,0.301099225,0.552564102564,0.0870267226806,0.3,0.5,0.6,0.733333333333
YpjD|XK|gb|U00096.3:27479,0.291,50.0833435059,0.629,0.179,0.3048666,24.0653499687419,0.091852480796725,-273.30,1.39797e-11,-39.08,0.0245535,0,0.346321570342,0.2887735,0.396845,0.365175833333,0.373635137255,0.355588622222,0.5058412,0.3542144,0.335483191617,0.3766655,0.4355236,8,20.875,167,0.634980988593,5,0.0190114068441,-0.19391634981,-2.03684210526,-1.12195121951,1.18292682927,8,1.03125,NA,NA,-0.434210526316,-0.384655397408,0.184,-0.003625,-0.44,22.4349809886,22.36475,20.656,15.698,19.797,15,0.333333,3,0.066667,4,0.078431,6,0.117647,5,2,2,2,0,0,8,20,0.0760456273764,19,0.0722433460076,1,263,29261.7667,9.19439697266,0.106463878327,1.125,0.518201098649,0.560471788542,0.310590139413,0.47739027749,0.656013097219,0.82164394895,0.635259999069,0.0736257731746,0.534414947544,0.761449639295,0.983314620066,54,0.0713302357598,1,0.0834451901566,1,0.0652125279642,1,0.0907638223074,0.02349374,0.4681597,0.1932375,0.30064015,0.528517110266,0.0397204950291,0.3,0.466666666667,0.6,0.733333333333
YfcA|XK|gb|U00096.3:c2445,0.251,48.1879882812,0.609,0.175,0.2996437,31.5840928884919,0.117851092867507,-300.75,2.09886e-11,-40.80,0.0172254,0,0.387036966543,0.341769,0.419763,0.399186592,0.400573089744,0.396885595745,0.410930833333,0.380224214286,0.376490416667,0.484536125,0.360716457143,7,20.5714285714,144,0.53531598513,6,0.0223048327138,-0.274349442379,-2.47894736842,-1.88536585366,1.27317073171,24,0.285833333333,0.0668421052632,0.293684210526,-0.649090909091,-0.288721743895,-1.876,1.043,0.468333333333,21.9108921933,22.87325,23.0105,24.328,24.641,12,0.255319,5,0.106383,6,0.076923,4,0.051282,4,0,3,0,0,1,24,19,0.0706319702602,35,0.130111524164,1,269,28643.0418,9.59259033203,0.100371747212,3.14285714286,0.389525573595,0.567934545675,0.215153028181,0.373472378489,0.753183575018,0.917888325916,0.654003864267,0.00360133147848,0.57666128392,0.772121317201,0.997335965279,61,0.0881734537686,1,0.125391498881,1,0.10514541387,1,0.0524129114733,0.02349374,0.4681597,0.1941368,0.3002541,0.529120198265,0.0409069144291,0.333333333333,0.466666666667,0.6,0.766666666667
PppA|XK|gb|U00096.3:c3114,0.208,52.9837608337,0.514,0.16,0.2638808,23.5402503591277,0.087836755071372,-304.07,7.49731e-11,-35.21,0.119461,0,0.383983479554,0.336244,0.415407,0.413577307143,0.393955018182,0.426274082353,0.402111909091,0.401505178571,0.351866147287,0.447116926471,0.447116926471,6,21.5,129,0.479553903346,11,0.0408921933086,-0.128996282528,-2.08947368421,-1.45853658537,2.42926829268,68,0.556029411765,-0.0578947368421,0.859473684211,-0.330454545455,-0.320600950486,1.056,0.936666666667,-0.0854545454545,20.2421561338,19.99825,19.8165,22.22,19.172,18,0.211765,8,0.094118,2,0.036364,3,0.054545,15,4,2,0,0,1,68,68,0.252788104089,28,0.104089219331,1,269,29465.7163,8.72259521484,0.104089219331,2.83333333333,0.257143824832,0.468401838954,0.257143824832,0.332533260546,0.58566099928,0.768828012633,0.632922427437,0.0267434224548,0.536600466829,0.745042162501,0.983828504224,64,0.0892836117138,1,0.0967561521253,1,0.0919463087248,1,0.128795142218,0.02349374,0.4681597,0.1941368,0.3002541,0.519206939281,0.0214051455405,0.3,0.466666666667,0.6,0.733333333333
